"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250709","3호선","안국","30364","30105","20250712",""
"20250709","3호선","경복궁(정부서울청사)","27856","28384","20250712",""
"20250709","3호선","독립문","7888","8135","20250712",""
"20250709","3호선","무악재","4495","4414","20250712",""
"20250709","3호선","홍제","18742","17184","20250712",""
"20250709","3호선","녹번","16389","15130","20250712",""
"20250709","3호선","불광","17571","18739","20250712",""
"20250709","3호선","연신내","38499","36196","20250712",""
"20250709","3호선","구파발","23814","23212","20250712",""
"20250709","2호선","용두(동대문구청)","2551","2622","20250712",""
"20250709","2호선","신정네거리","11007","11399","20250712",""
"20250709","2호선","양천구청","7320","7673","20250712",""
"20250709","2호선","도림천","1559","1567","20250712",""
"20250709","2호선","신설동","3801","3725","20250712",""
"20250709","2호선","신답","1788","2076","20250712",""
"20250709","2호선","용답","3016","2904","20250712",""
"20250709","2호선","충정로(경기대입구)","11498","12200","20250712",""
"20250709","2호선","아현","11600","10828","20250712",""
"20250709","2호선","이대","16533","17990","20250712",""
"20250709","2호선","신촌","39658","40068","20250712",""
"20250709","2호선","홍대입구","71279","75650","20250712",""
"20250709","2호선","합정","32918","35650","20250712",""
"20250709","2호선","당산","19768","22869","20250712",""
"20250709","2호선","영등포구청","25728","26424","20250712",""
"20250709","2호선","문래","26495","26986","20250712",""
"20250709","2호선","신도림","52625","50452","20250712",""
"20250709","2호선","대림(구로구청)","25159","25552","20250712",""
"20250709","2호선","구로디지털단지","62806","63001","20250712",""
"20250709","2호선","신대방","26593","25724","20250712",""
"20250709","2호선","신림","58669","57546","20250712",""
"20250709","2호선","봉천","27248","25666","20250712",""
"20250709","2호선","서울대입구(관악구청)","49596","47915","20250712",""
"20250709","2호선","낙성대(강감찬)","30287","29514","20250712",""
"20250709","2호선","사당","43159","46665","20250712",""
"20250709","2호선","방배","17245","17600","20250712",""
"20250709","2호선","서초","24352","24094","20250712",""
"20250709","2호선","교대(법원.검찰청)","37539","44654","20250712",""
"20250709","2호선","강남","91890","89813","20250712",""
"20250709","2호선","역삼","61257","69038","20250712",""
"20250709","2호선","선릉","67522","59637","20250712",""
"20250709","2호선","삼성(무역센터)","61965","63505","20250712",""
"20250709","2호선","종합운동장","17590","19372","20250712",""
"20250709","2호선","잠실새내","25612","24904","20250712",""
"20250709","2호선","잠실(송파구청)","81647","81235","20250712",""
"20250709","2호선","잠실나루","16357","15785","20250712",""
"20250709","2호선","강변(동서울터미널)","26720","24114","20250712",""
"20250709","2호선","구의(광진구청)","28902","28530","20250712",""
"20250709","2호선","건대입구","35137","37037","20250712",""
"20250709","2호선","성수","51250","55375","20250712",""
"20250709","2호선","뚝섬","27087","29060","20250712",""
"20250709","2호선","한양대","11006","11568","20250712",""
"20250709","2호선","왕십리(성동구청)","17003","15695","20250712",""
"20250709","2호선","상왕십리","15790","15855","20250712",""
"20250709","2호선","신당","15714","16282","20250712",""
"20250709","2호선","동대문역사문화공원(DDP)","16662","19063","20250712",""
"20250709","2호선","을지로4가","16297","16172","20250712",""
"20250709","2호선","을지로3가","29031","28919","20250712",""
"20250709","2호선","을지로입구","55855","58316","20250712",""
"20250709","2호선","시청","30692","29207","20250712",""
"20250709","1호선","동묘앞","8527","8598","20250712",""
"20250709","1호선","청량리(서울시립대입구)","21933","21615","20250712",""
"20250709","1호선","제기동","15478","15596","20250712",""
"20250709","1호선","신설동","15096","14439","20250712",""
"20250709","1호선","동대문","11502","11050","20250712",""
"20250709","1호선","종로5가","23843","23393","20250712",""
"20250709","1호선","종로3가","25052","22668","20250712",""
"20250709","1호선","종각","44461","43286","20250712",""
"20250709","1호선","시청","28211","28868","20250712",""
"20250709","1호선","서울역","72174","67231","20250712",""
"20250710","5호선","송정","6673","6408","20250713",""
"20250710","5호선","마곡","15841","16163","20250713",""
"20250710","5호선","발산","26021","26481","20250713",""
"20250710","5호선","우장산","16344","16209","20250713",""
"20250710","5호선","화곡","30558","28455","20250713",""
"20250710","5호선","까치산","29681","28826","20250713",""
"20250710","5호선","신정(은행정)","14890","12344","20250713",""
"20250710","5호선","목동","18123","19846","20250713",""
"20250710","5호선","오목교(목동운동장앞)","23188","24573","20250713",""
"20250710","5호선","양평","9403","9222","20250713",""
"20250710","5호선","영등포구청","5569","5618","20250713",""
"20250710","5호선","영등포시장","13015","13064","20250713",""
"20250710","5호선","신길","5668","5940","20250713",""
"20250710","5호선","여의도","34264","35893","20250713",""
"20250710","5호선","여의나루","13035","15057","20250713",""
"20250710","5호선","마포","16774","17138","20250713",""
"20250710","5호선","공덕","16459","17147","20250713",""
"20250710","5호선","애오개","7390","7179","20250713",""
"20250710","5호선","충정로(경기대입구)","5646","5991","20250713",""
"20250710","5호선","서대문","23169","23520","20250713",""
"20250710","5호선","광화문(세종문화회관)","37546","40289","20250713",""
"20250710","5호선","종로3가","16080","15754","20250713",""
"20250710","5호선","을지로4가","7544","7457","20250713",""
"20250710","5호선","동대문역사문화공원(DDP)","3815","4295","20250713",""
"20250710","5호선","청구","3918","3698","20250713",""
"20250710","5호선","신금호","6926","7381","20250713",""
"20250710","5호선","행당","8751","7917","20250713",""
"20250710","5호선","왕십리(성동구청)","4960","5299","20250713",""
"20250710","5호선","마장","6177","5622","20250713",""
"20250710","5호선","답십리","17475","15859","20250713",""
"20250710","5호선","장한평","21958","21714","20250713",""
"20250710","5호선","군자(능동)","12414","13600","20250713",""
"20250710","5호선","아차산(어린이대공원후문)","15179","14875","20250713",""
"20250710","중앙선","양수","2005","2052","20250713",""
"20250710","1호선","서울역","76122","70166","20250713",""
"20250710","1호선","시청","29326","29785","20250713",""
"20250710","1호선","종각","44333","43629","20250713",""
"20250710","1호선","종로3가","25891","23365","20250713",""
"20250710","1호선","종로5가","24656","24111","20250713",""
"20250710","1호선","동대문","11930","11414","20250713",""
"20250710","1호선","신설동","15273","14805","20250713",""
"20250710","1호선","제기동","15917","16091","20250713",""
"20250710","1호선","청량리(서울시립대입구)","22538","22403","20250713",""
"20250710","1호선","동묘앞","8679","8777","20250713",""
"20250710","2호선","시청","31366","29809","20250713",""
"20250710","2호선","을지로입구","56540","58800","20250713",""
"20250710","2호선","을지로3가","28712","28880","20250713",""
"20250710","2호선","을지로4가","16838","16372","20250713",""
"20250710","경원선","신이문","8834","8287","20250713",""
"20250710","경원선","석계","7134","8381","20250713",""
"20250710","경원선","광운대","8409","7863","20250713",""
"20250710","경원선","월계","6813","6331","20250713",""
"20250710","경원선","녹천","4799","3955","20250713",""
"20250710","경원선","창동","8","0","20250713",""
"20250710","경원선","방학","9977","9724","20250713",""
"20250710","경원선","도봉","6304","6053","20250713",""
"20250710","경원선","도봉산","7145","4534","20250713",""
"20250710","경원선","망월사","7789","7921","20250713",""
"20250710","경원선","회룡","13573","13341","20250713",""
"20250710","경원선","의정부","19362","19432","20250713",""
"20250710","경원선","가능","6885","6722","20250713",""
"20250710","경원선","녹양","4421","4221","20250713",""
"20250710","경원선","양주","7403","6975","20250713",""
"20250710","경원선","덕계","6297","5788","20250713",""
"20250710","경원선","덕정","6172","5776","20250713",""
"20250710","경원선","지행","6353","6443","20250713",""
"20250710","경원선","동두천중앙","3142","3109","20250713",""
"20250710","경원선","보산","1499","1379","20250713",""
"20250710","경원선","동두천","1909","1908","20250713",""
"20250710","경원선","소요산","1932","1955","20250713",""
"20250710","경원선","청산","170","134","20250713",""
"20250710","경원선","전곡","1078","1017","20250713",""
"20250710","경원선","연천","1312","1306","20250713",""
"20250710","경의선","서울역","3622","4901","20250713",""
"20250710","경의선","신촌","1080","1336","20250713",""
"20250710","경의선","효창공원앞","3551","4073","20250713",""
"20250710","경의선","공덕","4434","3627","20250713",""
"20250710","경의선","서강대","2235","2167","20250713",""
"20250710","경의선","홍대입구","2021","2369","20250713",""
"20250710","경의선","가좌","6194","5937","20250713",""
"20250710","경의선","디지털미디어시티","2754","2638","20250713",""
"20250710","경의선","수색","3460","3518","20250713",""
"20250710","경의선","한국항공대","2230","1995","20250713",""
"20250710","경의선","강매","3426","2836","20250713",""
"20250710","경의선","행신","8046","7875","20250713",""
"20250710","경의선","능곡","4975","4572","20250713",""
"20250710","경의선","곡산","646","687","20250713",""
"20250710","경의선","백마","7388","7327","20250713",""
"20250710","경의선","풍산","6299","6007","20250713",""
"20250710","경의선","일산","10965","10855","20250713",""
"20250710","경의선","탄현","8001","7595","20250713",""
"20250710","경의선","야당","7998","7946","20250713",""
"20250710","경의선","운정","7035","6500","20250713",""
"20250710","경의선","금릉","5026","4902","20250713",""
"20250710","경의선","금촌","6359","6247","20250713",""
"20250710","경의선","월롱","2142","1817","20250713",""
